ulasan,makanan,minuman,pelayanan,tempat,harga
Wajib pesan kepala ikan nya. Menu wajib dan satu lagi pesan ayam goreng yg rasanya sangat enak. Minum nya juga enak yaitu teh bunga beda dengan teh teh yang lain. Rasanya sangat segar. Jangan lupa minta nasi nya di bungkus saja,Positif,Positive,Netral,Netral,Netral
"Makanannya sih enak, cuman antriannya puanjang dan lama banget. Coba itu menejemennya dibenerin, trus dikasi bangku kek apa kek, org nunggu berdiri2 capek tau",Positif,Netral,Negatif,Negatif,Netral
"RM yg satu ini cukup Terkenal di kota Medan, terletak di tmpt yg sgt strategis dekat dgn kantor travel, Bank, Indomaret , dllnya...Dekat dgn persimpangan jln, dgn menue Spesial Gulai Kepala ikannya dan ayam",Positif,Netral,Netral,Netral,Netral
Untuk kakap nyaa sesuai namanyaa gurih polllll rasa nasi enak juga.. tapi waktu saya datang kondisi emang agak rame banyak abang2 ojol yg antri dan parkiran yg agak sulit.,Positif,Netral,Netral,Negatif,Netral
Restaurant yang cukup ramai dan terbantu penjualannya karena driver ojek online.tapi sayangnya sangat pelit untuk menyediakan minuman seperti aqua gelas atau cup pun tidak ada,Netral,Netral,Netral,Negatif,Netral
Menu gulai kakapnya luar biasa enak...sekedar saran lantai 2 mungkin sudah bisa dibuka san dibuat ruangan vip ber ac karena lokasi padat saat jam makan siang. Sehingga sedikit kuranv nyaman jika makan dj waktu jam makan.,Positif,Netral,Netral,Negatif,Netral
"Pelayanan lumayan cepet walau rame. Kalau rasa tergantung lidah dan selera, walaupun makanannya ngga autentic.",Netral,Netral,Positive,Netral,Netral
"makanannya tetap enak tapi ampun mau beli nasi bungkus mesti antri berjam jam.. makan ditempat juga tempatnya kecil, gak nyaman harus sempit2an. penjualnya juga rada sombong gak ramah dia kira kita makan gak bayar apa! perbaikilah quality servicenya",Positif,Netral,Negatif,Negatif,Netral
Mantap. Nasinya bungkus daun pisang. Rame...,Netral,Netral,Netral,Netral,Netral
"Rumah makan ini menyediakan kepala ikan yang rasanya mak-nyus. Gulai kepala ikan dihidangkan dalam piring besar dan dapat disantap berdua. Pelayanan cepat dan ramah, tetapi ruangan terasa penuh dan agak panas. Buat yang menyukai dan ingin",Positif,Netral,Positive,Negatif,Netral
Wuisss...bagi saya enak banget deh cocok dengan seleraku. Bisa habis sebungkus gede...dah itu baru nyesal (...koq habis ya sendiri 1 bks?). Antriannya blekk ....ampun. jam makan gojek baris panjanggg.,Positif,Netral,Netral,Negatif,Netral
mau makan sini pesan dr ojol aja deh.WORST CUSTOMER SERVICE.,Netral,Netral,Negatif,Netral,Netral
"RM pondok Gurih di jl B katamso ini cukup ramai dan makanan nya sangat enak. Harga yang ekonomis untuk kategori nasi bungkus dengan beragam lauk yang cukup lengkap seperti ikan asam pedas, ikan gulai, ikan sambal, ayam goreng, ayam",Positif,Netral,Positive,Netral,Netral
"Setiap memesan melalui ojek online pasti ada yg mau mengambil orderan saya, karena driver mengatakan terlalu lama menunggu di resto dan pihak kasir yg kasar",Netral,Netral,Negatif,Netral,Netral
"Pas makan lumayan rame , buat rasa menurut aku kurang. Krn ngak basah dan engga pedas",Netral,Netral,Negatif,Netral,Netral
Gila antri nya lama bgt. Gk profesional restonya. Ini resto buat no antrian hanya sampe 200 untuk menghindari pajak restotan. Orderan nya sehari bisa sampe 500 no antrian.,Netral,Netral,Negatif,Netral,Netral
"gulai kepala ikannya number 1.. kalo kesini harus dalam keadaan lapar, karena pasti nambah.. plus harus sabar karena antrinya panjang dan ruameeee banget.. kalo mau order via ojol juga antrian minimal 1 jam.. jadi harus benar2 sabar kalo mau makan disini.. ??",Positif,Netral,Netral,Negatif,Netral
Ramai pembeli tanda enak masakan. Ini luar biasa rame. Sayang copid 19 membuat resto ini hanya melayani take away. Jadi agak sulit menceritakan secara detil. Mungkin nanti setelah copid berlalu,Positif,Netral,Netral,Negatif,Netral
"Rasa masakan nya enak sih, tapi tempatnya gk nyaman krna gk leluasa, apalagi banyak driver menumpuk d depan, pada kepanasan krna ngantrinya lama banget,??",Positif,Netral,Negatif,Negatif,Netral
Masakannya yang satu ini adalah favorit saya.. setiap saya ke sumatera tetap saya singgah.. hanya sayangnya.. tempat tidak mendukung karena penikmat lebih banyak dari pada meja yang disiapkan.. walaupun pelayannya cukup banyak tetapi sebahagian mengurus pesanan bungkus yang antri.. selamat menahan lapar.. tapi nikmat??,Positif,Netral,Netral,Negatif,Netral
"Restoran Padang ini memiliki khas dengan menyajikan nasi sayur dengan dibungkus kertas yang beralaskan daun pisang, sehingga nasi padang yang bakal disantap akan terasa lebih wangi dan berselera. Soal rasanya tidak diragukan lagi, apalagi gulai kepala kakap dan ayam gorengnya. Minuman khas disini air tebu asli.",Positif,Netral,Positive,Positive,Netral
Menurut suami dan teman sy yg makan bareng sy disitu... kepala ikan-nya enaaak ... kakap merah gt... sy gak suka ikan jd coba lainnya ... kalau makan situ kebanyakan orang sukanya tetep pesen nasi sayur dibungkus gt... tp buat makan,Positif,Netral,Netral,Negatif,Netral
"Restoran yang gk ada otak, driver ojek online itu pembeli seharusnya diperlakukan layaknya pembeli bukan binatang, nunggu panas2 diluar tanpa di berikan tempat berteduh dan tidak ada tempat duduk. Semoga pihak google menutupnya dari maps, dan teruntuk pembeli lebih baik tidak perlu beli di restoran seperti ini...",Netral,Netral,Negatif,Negatif,Netral
Pelayanan pesan antar yang cepat,Netral,Netral,Positive,Netral,Netral
Worth it ngantri lama. Terbayarkan dengan rasa makanannya yg best.,Positif,Netral,Netral,Netral,Positive
Antrian yg cukup panjang utk memesan makanan. Maka dr itu anda harus pesan lebih awal sebelum rmh mkn tersebut buka. Atau anda bisa menggunakan jasa grab,Netral,Netral,Netral,Negatif,Netral
"Biasa saja, tdk ada yg spesial, tempat makan yg sempit, tdk beraturan, rasa makanan menurut sy juga tdk luar biasa, (yg luar biasa cuma antriannya). masih lebih bagus pelayanan dan rasa tetangga sebelah.",Netral,Netral,Negatif,Negatif,Netral
"Recommended banget makanan di sini , terutama gulai kepala ikan , ayam goreng , dendeng sapi . Namun harus bersabar agar bisa mendapatkan tempat duduk saat makan siang . jika ingin bawa pulang juga harus bersabar untuk antri .",Positif,Netral,Positive,Negatif,Netral
"Cita rasa makanan & lokasinya sudh oke, tapi tempat kasir kurang luas sehingga untuk mengantri bayar sampai bertumpuk & berdesakan.Smoga ada terobosan perbaikan dri management rumah makannya utk lebih baik lgi ya...",Positif,Netral,Negatif,Negatif,Netral
"Sangat luar biasa.. Klu mau pesan online disini di saran kan 1 jam sebelum makan '/sebelum lapar, krn antrinya lama terkhusus sabtu minggu",Positif,Netral,Netral,Negatif,Netral
"Harga super mahal, tpi koq bisa rame dri seberangnya ya??????fasilitas tdk sesuai dengan harga makanannya nggak masuk akal? Pekerja nya banyak tpi servis tidak memuaskan",Negatif,Netral,Negatif,Negatif,Netral
Terlalu lama antrian nya. Pihak resto tidak pengertian terhadap ojol .tidak ada meyediakan air minum untuk yg antri sampai 2jam.,Netral,Netral,Negatif,Negatif,Netral
"Karena saya seorang driver, melayani konsumen melalui aplikasi online. Jujur Di sini saya agak kecewa. Karena pelayanan resto yang terkesan lama, sampai antrian onlen berjam-jam. Thx",Netral,Netral,Negatif,Negatif,Netral
"Nasi sayur bungkusnya enak sekali, cocok disantap bersama gulai kepala ikan. Rumau makan tidak terlalu luas sehingga sangat padat di jam makan dan harus antri.",Positif,Netral,Netral,Negatif,Netral
Rasanya sih enak n harga jg bersahabat cuma ngantrenya ampooooooooon DJ sebaiknya kl mau pesan makan siang disini 1.5jam sblm jam makan siang agar tdk pingsan nunggunya ??????,Positif,Netral,Netral,Negatif,Netral
"Klo mau makan enak ya di rumah makan ini. Makanannya lezat, apalagi menu kepala ikan sangat yummy. Hanya saja disini sangat ramai, jadi harus bersabar menunggu antrian.",Positif,Netral,Netral,Negatif,Netral
"Masih kurang pelayanan pd jam 12 siang, tempat pengambilan nasi 1, jd karyawan tidak bisa cepat membungkus nasi, lokasi tempat makan kecil,sehingga karyawan gerakan lambat .Antri selama 1jam 15 menit.",Netral,Netral,Negatif,Negatif,Netral
Waduh yang ini kaga ada obatnya...Kudu kuat nahan lapar klo mw makan ditempat.Tp terbayarkan saat dah di dalam.Sodap kali...,Positif,Netral,Netral,Negatif,Netral
Gule kepala ikan enak.,Positif,Netral,Netral,Netral,Netral
Makananya enak enak tapi tidak terlalu sempurna.,Positif,Netral,Netral,Netral,Netral
"The food is super delicious, but the space is not facilitated with Air Conditioning and its soo Hot.. Sistem antrian pun harus diperbaiki lagi, sayang rasa nya super enak sekali.. Semoga bisa ditingkatkan kembali kedepan nya.. Terima kasih.. ??????",Positif,Netral,Netral,Negatif,Netral
"Gulai kepala ikan memang tiada duanya. Porsi yang besar, harga relatif murah. Rasanya kayak berdosa banget makan 1 porsi habis sendirian ??",Positif,Netral,Netral,Netral,Netral
pelayana untuk para driver ojol .kurang plexibel .antria sampai 1jam lebih.terkadang untuk mesan satu item .denga satu orderan memakan waktu satu jam lebih sangat tidak menyenangkan untuk para pemesan online.melalui aplikasi .sangat lambat.....,Netral,Netral,Negatif,Negatif,Netral
Kepala kakap disini enak bgt!!?? Menu andalan lainnya adalah ayam goreng tp belom pernah nyoba. Selalu rame dengan abang/mba grab di depannya. Wajib coba pokoknya di Medan,Positif,Netral,Netral,Negatif,Netral
Rame yg makan n beli pulang via grab/gojek,Netral,Netral,Netral,Netral,Netral
"Ayam goreng nya juara, selalu sangat ramai, makan di tempat harus ambil nomor dulu haha. Tapi worth it kalo emang mau makan masakan padang/melayu yang enak.",Positif,Netral,Netral,Negatif,Netral
Memang rumah makan mantap klo ini,Positif,Netral,Netral,Negatif,Netral
"Klu mau beli makan jgn lewat jm 10.30 wib, nanti kena anti panjang",Netral,Netral,Netral,Negatif,Netral
"Resto ini selalu ramai pengunjungnya, terutama dihari Minggu.Pesanan ojol paling ramai ngantri disaat makan siang.",Netral,Netral,Netral,Negatif,Netral
"Makanannya enak, terutama ayam goreng & gulai kepala ikan nya. Rame kali. Terlambat dikit gak dapat meja. Haha",Positif,Netral,Netral,Negatif,Netral
"Salah satu tujuan kuliner di medan. Menawarkan konsep makan yg sedikit beda. Makan di tempat, nasinya dibungkus. Soal rasa sih ok. Special menu : gulai kepala ikan",Positif,Netral,Netral,Positive,Netral
Kepala ikan nya must tryAyam gorengnya enyakk ??,Positif,Netral,Netral,Netral,Netral
Rasanya maknyosss... terutama kepala ikannya mantap dan daun ubi campuran kepala ikan lembut bgt. Cuma kadang harus antri lama buat nunggu makan ditempat karena tempatnya kecil.,Positif,Netral,Netral,Negatif,Netral
"Kenikmatan Kepala Kakapnya yang udah gak bakalan di ragukan lagi di tambah ayam gorengnya yang gurih di campur bumbunya yang renyah dan wangi, bikin nafsu makan bertambah. Kagak percaya??? Datang dan nikmati dech, di jamin pasti ketagihan ????",Positif,Netral,Netral,Negatif,Netral
"Mantap.Order kencang, tapi tolong berikan tempat duduk untuk driver ,biar nggk berdiri aja didepan.",Netral,Netral,Netral,Negatif,Netral
"Saya rasa ni warung nasi yang paling ramai di kota medan, kalaw di hari kerja, antrian nya puluhan nomor... Untuk rasa nya mantap..",Positif,Netral,Netral,Negatif,Netral
"Gulai Kepala Ikan Terbaik yg pernah dirasakan, TOP ??????",Positif,Netral,Netral,Netral,Netral
Rumah Makan Minang dengan top menu Gulai Kakap Kepala Ikan. Nasi sayur yang wangi & pulen. Sambal kentang juga mantap.,Positif,Netral,Netral,Netral,Netral
"Rasa enak, harga lumayan ??",Positif,Netral,Netral,Netral,Netral
"Lokasi mudah di temukan,minim parkir untuk roda 4,roda 2 sih bisa la.kartawan/i nya ramah dalam pelayanan",Netral,Netral,Positive,Netral,Netral
Wow menu favorit ayam goreng dan gulai kepala ikan. Makan di daun pisang sangat nikmat sekali....tapi tempatnya terlalu sempit hingga musti sabar dipanggil untuk dapat tempat duduk...,Positif,Netral,Netral,Negatif,Netral
"Makanan ya enak2, tempat ya bersih lagiOy iya siap makan tkt gemuk ya, jgn lp minum ya cmp, spy mendetox makanan ya dimakan tadiWa 081396367368",Positif,Netral,Positive,Positive,Netral
Makanan enak tp sekarang ini ngantri nya lumayan lama,Positif,Netral,Negatif,Negatif,Netral
Rasa masakan nya sih enak..cm harganya yg luar biasa...mgkn bagi saya krg masuk akal aja sih...sebungkus nasi pakai ikan harganya beda jauh dengan nasi sayur pakai ikan....,Positif,Netral,Negatif,Negatif,Netral
"Antrinya ngeri, tp bisa by phone.Makanan sih biasa saja.",Netral,Netral,Netral,Negatif,Netral
Enak2!! Wajib mampir!!,Positif,Netral,Netral,Negatif,Netral
"Rame banget ama ojol di depan tapi pas makan ksana di dalemnya ga rame dan cepet kluar ordernya, ayam gorengnya enak bgt",Positif,Netral,Netral,Negatif,Netral
Enak. Sedap sekali,Positif,Netral,Netral,Negatif,Netral
"Pelayanan sangat lambat.kalau ada orderan online sudah ramai,aplikasi nya bukan ditutup malah dibiarin aja terbuka.Ya antrian nya membludak.dasar yg punya resro rakus nga mikir antrian.nga mikir nasip pelanggan dan driver online",Netral,Netral,Negatif,Negatif,Netral
"Merupakan salah satu tempat kuliner yang wajib disinggahi ketika anda ke medan. Spesial menu kepala ikan. Tapi harap sabar utk berkunjung disini, karena sering antri utk dapat tempat duduk. Lol",Positif,Netral,Netral,Negatif,Netral
"Enak dan mantap.Tp lucu, bayar mahal utk makan di tempat. Tp disajikan dlm nasi bungkus.??",Positif,Netral,Netral,Negatif,Netral
"Salah satu tempat yang harus di kunjungi di Medan saat wisata kuliner anda! Ini rumah makan padang semua menu enak sih, tapi yang paling recommended Sup Kepala Ikannya! Recommended!",Positif,Netral,Netral,Negatif,Netral
"Buat saya ini bukan rumah makan padang, tapi boleh dibilang cita rasa nusantara, krn pedas cabe padangnya ga dapet, trus gulai cubadaknya lebih citra nusantara, tapi patut untuk dipromosikan.",Positif,Netral,Netral,Negatif,Netral
"Enaknya gak ketulungan, TAPI antriannya juga LUAR BIASA.. Nasi bungkusnya lumayan banyak, suka dibawa pulang dari pada makan ditempat",Positif,Netral,Netral,Negatif,Netral
"Enak,selalu rame, kakau mau pesan jgn di jam makan, usahakan lebih awal, rendang sapi nya agak keras",Positif,Netral,Netral,Negatif,Netral
"Rekomendasi utk gulai kakap. Makan di tpt disarankan pesan langsung nasi dan lauknya. Karena jika mnt disediakan beragam lauk spt di RM padang, harganya selangit",Positif,Netral,Netral,Negatif,Netral
Rumah makan dengan cita rasa yg cukup nikmat. Hanya saja tempat kurang luas. Dan pelayanan terkadang lama.,Positif,Netral,Negatif,Negatif,Netral
Karyawan nya songong2 apalgi kakek security yg jaga depan.sok kali,Netral,Netral,Negatif,Negatif,Netral
Tempatnya sangat ramee...Makanan 5?Layanan juga 5?,Netral,Netral,Netral,Netral,Netral
"Makaananya begitu enak sampai ngantri banyak, terutama dari Chinais",Positif,Netral,Netral,Negatif,Netral
"Antrian cukup panjang, tapi sepadan. Masakan kepala ikan nya maknyus banget.",Positif,Netral,Netral,Negatif,Netral
"Enak, tapi tempat nya terlalu sumpek, terlalu banyak abang gojeknya yg antri.Harusnya ada antrian kusus buat mereka ada yg mau makan di tempat gk sumpek.",Positif,Netral,Negatif,Negatif,Netral
Nasi padang yg mantap,Positif,Netral,Netral,Netral,Netral
"Menu nasi Padang istrimewah... Benar2 gurih and bikin ketagihan. Bumbunya kuat untuk setiap menunya. Menu kepala ikannya, recommended",Positif,Netral,Netral,Netral,Netral
Enak tapi antriannyaaaaaaa serem... saran sih mkn ditempat tp panas bgt tempatnya. Lbh suka sih mkn malam krn gak rame.,Positif,Netral,Netral,Negatif,Netral
"Mantap... hanya kalau makan di sana, agak panas. Sirkulasi udara kurang.",Netral,Netral,Netral,Negatif,Netral
"Pihak kasir yg tidak sopan dan saya harus menunggu lama saat memesan di ojek online, sehingga driver banyak yg tdk mau menerima orderan saya",Netral,Netral,Negatif,Negatif,Netral
Ya ok aja sih,Netral,Netral,Netral,Netral,Netral
Tiap hari rame pembeli ?? soal rasa tidak di ragukan lagi.. bukan hanya pembeli lokal aja.. dari berbagai kota juga datang utk beli ??,Positif,Netral,Netral,Negatif,Netral
Kepala ikannya mantap. Kuah gulai juga mantap. Nasi sayur dan ayam rendang maknyus. Ayam bakar juga ????,Positif,Netral,Netral,Netral,Netral
Kurang baik melayaniApa lagi tukang parkir kurang ajar,Netral,Netral,Negatif,Negatif,Netral
Enak banget!,Positif,Netral,Netral,Negatif,Netral
Rumah makan yg enak dan lezat. Rumah makan yg berkrlas di pusat kota medan.,Positif,Netral,Netral,Negatif,Netral
"Terlalu banyak driver ojek online yang menunggu pesanan makanan mereka, sehingga kurang nyaman. Harga makanan juga terlalu mahal bagi para calon pembeli dgn buget rendah.",Netral,Netral,Negatif,Negatif,Negatif
"Sangat bagus, selain jalannya yang bagus rumah makannya pun berada di tepi jalan dan bebas parkir lagi,, serta nyaman dan enak nunggu pesanan sambil ngopi,, pokoknya menyenangkan lah...........",Netral,Netral,Positive,Positive,Netral
"Makanan'a sangat enak, sangat.Tp manajemen utuk pemesanan, Luar biasa buruk. ToLong d benahi, biar sama2 nyaman. Thx",Positif,Netral,Negatif,Negatif,Netral
Gulai kepala ikannya mantafff betul....,Positif,Netral,Netral,Netral,Netral
"makanan enak , pembeli ramai harus antri , harga termasuk tinggi tetapi sebanding dengan rasanya",Positif,Netral,Netral,Negatif,Negatif
